TableName	ColumnName	DataType	max_length	is_nullable	IsPrimaryKey
EncounterTemplateQuestionLog	smq_ObjectId	int	4	0	NO
EncounterTemplateQuestionLog	smq_DateAdded	datetime	8	0	NO
EncounterTemplateQuestionLog	smq_AddedBy	uniqueidentifier	16	0	NO
EncounterTemplateQuestionLog	smq_Transactionid	uniqueidentifier	16	0	NO
EncounterTemplateQuestionLog	smq_Action	char	1	0	NO
EncounterTemplateQuestionLog	smq_sms_SectionId	int	4	0	NO
EncounterTemplateQuestionLog	smq_qty_QuestionVersionId	int	4	0	NO
EncounterTemplateQuestionLog	smq_bod_BodyPartId	int	4	0	NO
EncounterTemplateQuestionLog	smq_smr_ReviewTypeId	int	4	1	NO
EncounterTemplateQuestionQuery	aqu_squ_QueryId	int	4	0	YES
EncounterTemplateQuestionQuery	aqu_smq_QuestionId	int	4	0	NO
EncounterTemplateSection	sms_ets_SectionId	int	4	0	YES
EncounterTemplateSection	sms_sma_ActivityId	uniqueidentifier	16	0	NO
EncounterTemplateSectionComment	smc_Id	int	4	0	YES
EncounterTemplateSectionComment	smc_smr_ReviewTypeId	int	4	1	NO
EncounterTemplateSectionCommentLog	smc_Id	int	4	0	YES
EncounterTemplateSectionCommentLog	smc_ObjectId	int	4	0	NO
EncounterTemplateSectionCommentLog	smc_DateAdded	datetime	8	0	NO
EncounterTemplateSectionCommentLog	smc_AddedBy	uniqueidentifier	16	0	NO
EncounterTemplateSectionCommentLog	smc_TransactionId	uniqueidentifier	16	0	NO
EncounterTemplateSectionCommentLog	smc_Action	char	1	0	NO
EncounterTemplateSectionCommentLog	smc_sms_SectionId	int	4	0	NO
EncounterTemplateSectionCommentLog	smc_bod_BodyPartId	int	4	0	NO
EncounterTemplateSectionCommentLog	smc_smr_ReviewTypeId	int	4	1	NO
EncounterTemplateSectionCommentQuery	cqu_squ_QueryId	int	4	0	YES
EncounterTemplateSectionCommentQuery	cqu_smc_SectionCommentId	int	4	0	NO
EncounterTemplateSectionLog	sms_ets_SectionId	int	4	0	YES
EncounterTemplateSectionLog	sms_ObjectId	int	4	0	NO
EncounterTemplateSectionLog	sms_DateAdded	datetime	8	0	NO
EncounterTemplateSectionLog	sms_AddedBy	uniqueidentifier	16	0	NO
EncounterTemplateSectionLog	sms_Transactionid	uniqueidentifier	16	0	NO
EncounterTemplateSectionLog	sms_Action	char	1	0	NO
EncounterTemplateSectionLog	sms_sma_ActivityId	uniqueidentifier	16	0	NO
EncounterTemplateSettings	etm_aet_EncounterTemplateId	int	4	0	YES
EncounterTemplateSettings	etm_Enabled	bit	1	0	NO
EncounterTemplateSettings	etm_AutomaticUpgrades	bit	1	0	NO
EncounterTemplateSettings	etm_LastUpgrade	datetime	8	1	NO
EncounterTemplateSettings	etm_LatestVersionNumber	int	4	0	NO
EncounterTemplateSettings	etm_LatestVersionDescription	nvarchar	500	0	NO
EncounterTemplateSettings	etm_PendingUpgradeVersionNumber	int	4	1	NO
EncounterTemplateSettingsLog	etm_aet_EncounterTemplateId	int	4	0	YES
EncounterTemplateSettingsLog	etm_Enabled	bit	1	0	NO
EncounterTemplateSettingsLog	etm_AutomaticUpgrades	bit	1	0	NO
EncounterTemplateSettingsLog	etm_LastUpgrade	datetime	8	1	NO
EncounterTemplateSettingsLog	etm_ObjectId	int	4	0	NO
EncounterTemplateSettingsLog	etm_DateAdded	datetime	8	0	NO
EncounterTemplateSettingsLog	etm_AddedBy	uniqueidentifier	16	0	NO
EncounterTemplateSettingsLog	etm_TransactionId	uniqueidentifier	16	0	NO
EncounterTemplateSettingsLog	etm_Action	char	1	0	NO
EncounterTemplateSettingsLog	etm_LatestVersionNumber	int	4	1	NO
EncounterTemplateSettingsLog	etm_LatestVersionDescription	nvarchar	500	1	NO
EncounterTemplateSettingsLog	etm_PendingUpgradeVersionNumber	int	4	1	NO
EncounterTemplateVersion	etv_id	int	4	0	YES
EncounterTemplateVersion	etv_LastModified	datetime2	8	1	NO
EncounterTemplateVersion	etv_use_LastModifiedBy	uniqueidentifier	16	1	NO
EncounterTemplateVersion	etv_Description	nvarchar	500	0	NO
EncounterTemplateVersion	etv_RequiresStudyMonitoring	bit	1	0	NO
EncounterTemplateVersionLog	etv_id	int	4	0	YES
EncounterTemplateVersionLog	etv_ObjectId	int	4	0	NO
EncounterTemplateVersionLog	etv_DateAdded	datetime	8	0	NO
EncounterTemplateVersionLog	etv_AddedBy	uniqueidentifier	16	0	NO
EncounterTemplateVersionLog	etv_TransactionId	uniqueidentifier	16	0	NO
EncounterTemplateVersionLog	etv_Action	char	1	0	NO
EncounterTemplateVersionLog	etv_aet_EncounterTemplateId	int	4	0	NO
EncounterTemplateVersionLog	etv_Version	int	4	1	NO
EncounterTemplateVersionLog	etv_LastModified	datetime2	8	1	NO
EncounterTemplateVersionLog	etv_use_LastModifiedBy	uniqueidentifier	16	1	NO
EncounterTemplateVersionLog	etv_IsCurrentVersion	bit	1	0	NO
EncounterTemplateVersionLog	etv_Description	nvarchar	500	0	NO
EncounterTemplateVersionLog	etv_RequiresStudyMonitoring	bit	1	1	NO
EncounterType	Id	int	4	0	YES
encountertype	ety_id	int	4	0	YES
encountertype	ety_code	varchar	255	0	NO
EncounterType	EncounterTypeId	int	4	0	NO
EncounterType	SiteConfigurationId	int	4	0	NO
encountertype	ety_order	int	4	1	NO
encountertype	ety_active	bit	1	0	NO
encountertype	ety_optionflags	int	4	1	NO
encountertype	ety_per_id	int	4	0	NO
encountertype	ety_lockingenabled	bit	1	0	NO
encountertype	ety_fullname	nvarchar	510	0	NO
encountertype	ety_shortname	nvarchar	510	0	NO
encountertype	ety_mandatorypathway	bit	1	0	NO
encountertype	ety_MandatoryToken	bit	1	0	NO
encountertypefollowupgroup	efg_id	int	4	0	YES
encountertypefollowupgroup	efg_lks_id_followupby	int	4	0	NO
EncounterTypeLog	Id	int	4	0	YES
EncounterTypeLog	ObjectId	int	4	0	NO
EncounterTypeLog	DateAdded	datetime	8	0	NO
EncounterTypeLog	AddedBy	uniqueidentifier	16	0	NO
EncounterTypeLog	Transactionid	uniqueidentifier	16	0	NO
EncounterTypeLog	Action	char	1	0	NO
EncounterTypeLog	EncounterTypeId	int	4	0	NO
EncounterTypeLog	SiteConfigurationId	int	4	0	NO
EncounterUnlock	Id	int	4	0	YES
EncounterUnlock	EncounterId	uniqueidentifier	16	0	NO
EncounterUnlock	UserId	uniqueidentifier	16	0	NO
EncounterUnlock	UnlockDateTime	datetime	8	0	NO
encounterversion	evr_id	int	4	0	YES
encounterversion	evr_diabetic_version	int	4	0	NO
encounterversion	evr_allergy_version	int	4	0	NO
encounterversion	evr_mrsa_version	int	4	0	NO
encounterversion	evr_smoking_version	int	4	0	NO
encounterversion	evr_drinking_version	int	4	0	NO
encounterversion	evr_medication_version	int	4	1	NO
encounterversion	evr_plannedvisit_version	int	4	1	NO
encounterversion	evr_plannedoperation_version	int	4	1	NO
encounterversion	evr_planneddischarge_version	int	4	1	NO
encounterversion	evr_problems_version	int	4	1	NO
encounterversion	evr_lens_left_version	int	4	1	NO
encounterversion	evr_lens_right_version	int	4	1	NO
encounterversion	evr_substance_use_version	int	4	1	NO
encounterversion	evr_driving_version	int	4	1	NO
encounterversion	evr_mobility_version	int	4	1	NO
encounterversion	evr_patientfamilyhistory_version	int	4	1	NO
encounterversion	evr_accommodation_version	int	4	1	NO
encounterversion	evr_social_services_version	int	4	1	NO
encounterversion	evr_marital_status_version	int	4	1	NO
encounterversion	evr_employment_status_version	int	4	1	NO
encounterversion	evr_social_status_comment_version	int	4	1	NO
encounterversion	evr_certificate_of_vision_impairment	int	4	1	NO
encounterversion	evr_iop_target_left_eye_version	int	4	1	NO
encounterversion	evr_iop_target_right_eye_version	int	4	1	NO
Endocyclophotocoagulation	ecp_sdf_id	int	4	0	YES
Endocyclophotocoagulation	ecp_act_ActivityId	uniqueidentifier	16	0	YES
Endocyclophotocoagulation	ecp_MinimumPowerOfLaser	int	4	0	NO
Endocyclophotocoagulation	ecp_PowerOfLaser	int	4	1	NO
Endocyclophotocoagulation	ecp_Duration	int	4	1	NO
Endocyclophotocoagulation	ecp_MaximumPowerOfLaser	int	4	1	NO
Endocyclophotocoagulation	ecp_MinimumDuration	int	4	1	NO
Endocyclophotocoagulation	ecp_Continuous	bit	1	0	NO
Endocyclophotocoagulation	ecp_MaximumDuration	int	4	1	NO
Endocyclophotocoagulation	ecp_Continuous	bit	1	0	NO
Endocyclophotocoagulation	ecp_Variable	bit	1	0	NO
Endocyclophotocoagulation	ecp_TotalEnergy	decimal	5	1	NO
EndocyclophotocoagulationLog	ecp_act_ActivityId	int	4	0	YES
EndocyclophotocoagulationLog	ecp_sdf_id	int	4	0	YES
EndocyclophotocoagulationLog	ecp_ObjectId	int	4	0	NO
EndocyclophotocoagulationLog	ecp_ObjectId	uniqueidentifier	16	0	NO
EndocyclophotocoagulationLog	ecp_DateAdded	datetime	8	0	NO
EndocyclophotocoagulationLog	ecp_DateAdded	datetime	8	0	NO
EndocyclophotocoagulationLog	ecp_AddedBy	uniqueidentifier	16	0	NO
EndocyclophotocoagulationLog	ecp_AddedBy	uniqueidentifier	16	0	NO
EndocyclophotocoagulationLog	ecp_Transactionid	uniqueidentifier	16	0	NO
EndocyclophotocoagulationLog	ecp_Transactionid	uniqueidentifier	16	0	NO
EndocyclophotocoagulationLog	ecp_Action	char	1	0	NO
EndocyclophotocoagulationLog	ecp_Action	char	1	0	NO
EndocyclophotocoagulationLog	ecp_MinimumPowerOfLaser	int	4	1	NO
EndocyclophotocoagulationLog	ecp_PowerOfLaser	int	4	1	NO
EndocyclophotocoagulationLog	ecp_Duration	int	4	1	NO
EndocyclophotocoagulationLog	ecp_MaximumPowerOfLaser	int	4	1	NO
EndocyclophotocoagulationLog	ecp_MinimumDuration	int	4	1	NO
EndocyclophotocoagulationLog	ecp_Continuous	bit	1	1	NO
EndocyclophotocoagulationLog	ecp_MaximumDuration	int	4	1	NO
EndocyclophotocoagulationLog	ecp_Continuous	bit	1	0	NO
EndocyclophotocoagulationLog	ecp_Variable	bit	1	0	NO
EndocyclophotocoagulationLog	ecp_TotalEnergy	decimal	5	1	NO
Endpoint	Id	int	4	0	YES
Endpoint	Endpoint	nvarchar	200	1	NO
Endpoint	MaximumRetryTicks	bigint	8	0	NO
EpisodeDates	edt_ect_id	uniqueidentifier	16	1	NO
EpisodeDates	edt_ect_date	datetime	8	1	NO
EpisodeGUID	SourceID	uniqueidentifier	16	0	YES
EpisodeGUID	DestinationID	uniqueidentifier	16	0	NO
EpisodeGUID	DestinationIDInt	int	4	1	NO
EpisodeGUID	IsStaticEnum	bit	1	0	NO
EpisodeGUID	MedisoftMigrationTypeId	int	4	0	YES
EpisodeLastModifiedBy	ect_id	uniqueidentifier	16	1	NO
EpisodeLastModifiedBy	ect_use_id_lastsaved	uniqueidentifier	16	1	NO
EpithelialStatus	Id	int	4	0	YES
EpithelialStatus	Description	nvarchar	510	0	NO
erroridentifier	eri_id	int	4	0	YES
erroridentifier	eri_erl_id	int	4	0	NO
errorlog	erl_id	int	4	0	YES
ErrorLog	Id	int	4	0	YES
ErrorLog	Id	int	4	0	YES
ErrorLog	LogDateTime	datetime	8	0	NO
ErrorLog	QueueId	int	4	1	NO
ErrorLog	Order	int	4	0	NO
errorlog	erl_order	tinyint	1	0	NO
ErrorLog	LogDateTime	datetime2	6	0	NO
ErrorLog	Message	varchar	-1	0	NO
ErrorLog	ExceptionType	varchar	510	0	NO
ErrorLog	Message	varchar	-1	0	NO
errorlog	erl_message	varchar	-1	0	NO
errorlog	erl_exceptiontype	varchar	-1	0	NO
ErrorLog	ExceptionType	varchar	200	0	NO
ErrorLog	StackTrace	varchar	-1	1	NO
ErrorLog	Source	varchar	200	0	NO
errorlog	erl_source	varchar	-1	0	NO
errorlog	erl_stacktrace	varchar	-1	0	NO
ErrorLog	StackTrace	varchar	-1	0	NO
errorlog	erl_traceeventtype	tinyint	1	0	NO
errorlog	erl_machinename	varchar	255	1	NO
errorlog	erl_osarchitecture	varchar	255	1	NO
errorlog	erl_requestqueryurl	varchar	-1	1	NO
errorlog	erl_requestbody	varchar	-1	1	NO
errorlog	erl_requesttype	varchar	100	1	NO
errorlog	erl_ErrorSourceId	int	4	0	NO
errorlog	erl_LogMessage	varchar	-1	1	NO
errorlogentry	err_id	int	4	0	YES
errorlogentry	err_date	datetime	8	0	NO
errorlogentry	err_thread	varchar	255	0	NO
errorlogentry	err_level	varchar	50	0	NO
errorlogentry	err_logger	varchar	255	0	NO
errorlogentry	err_message	varchar	4000	0	NO
errorlogentry	err_exception	varchar	2000	1	NO
ErrorLogGroup	Id	int	4	0	YES
ErrorOutput	ErrorOutputId	int	4	0	YES
ErrorOutput	Message	varchar	-1	0	NO
ErrorSource	Id	int	4	0	YES
ErrorSource	Name	varchar	50	0	NO
eventlogentry	evt_id	int	4	0	YES
eventlogentry	evt_lks_id_type	int	4	0	NO
eventlogentry	evt_pat_id	uniqueidentifier	16	1	NO
eventlogentry	evt_source	varchar	50	1	NO
eventlogentry	evt_data	varchar	8000	1	NO
eventlogentry	evt_exception	bit	1	1	NO
EventType	Id	int	4	0	YES
EventType	Description	nvarchar	30	0	NO
ExaminationSiteConfiguration	dam_id	int	4	0	YES
ExaminationSiteConfigurationLog	dam_ObjectId	int	4	0	NO
ExaminationSiteConfigurationLog	dam_id	int	4	0	YES
ExaminationSiteConfigurationLog	dam_dae_id	int	4	0	NO
ExaminationSiteConfigurationLog	dam_dax_id	int	4	0	NO
ExaminationSiteConfigurationLog	dam_DateAdded	datetime	8	0	NO
ExaminationSiteConfigurationLog	dam_AddedBy	uniqueidentifier	16	0	NO
ExaminationSiteConfigurationLog	dam_Transactionid	uniqueidentifier	16	0	NO
ExaminationSiteConfigurationLog	dam_Action	char	1	0	NO
ExaminationSubsection	dax_id	int	4	0	YES
ExaminationSubsection	dax_Order	int	4	1	NO
Excursion	Id	int	4	0	YES
Excursion	ExcursionName	nvarchar	40	0	NO
Exposure	Id	int	4	0	YES
Exposure	Description	nvarchar	510	0	NO
ExternalIdDataType	Id	int	4	0	YES
ExternalIdDataType	DataType	nvarchar	510	1	NO
ExternalPatientLink	Id	int	4	0	YES
ExternalPatientLink	ExternalPatientId	nvarchar	510	0	NO
ExternalPatientLink	ExternalPatientIdDataTypeId	int	4	0	NO
ExternalPatientLink	ExternalPartnerCode	nvarchar	510	0	NO
ExternalPatientLinkLog	Id	int	4	0	YES
ExternalPatientLinkLog	ObjectId	int	4	0	NO
ExternalPatientLinkLog	DateAdded	datetime	8	0	NO
ExternalPatientLinkLog	AddedBy	uniqueidentifier	16	0	NO
ExternalPatientLinkLog	TransactionId	uniqueidentifier	16	0	NO
ExternalPatientLinkLog	Action	char	1	0	NO
ExternalPatientLinkLog	EmrPatientId	uniqueidentifier	16	0	NO
ExternalPatientLinkLog	ExternalPatientId	nvarchar	510	0	NO
ExternalPatientLinkLog	ExternalPatientIdDataTypeId	int	4	0	NO
ExternalPatientLinkLog	ExternalPartnerCode	nvarchar	510	0	NO
ExternalPatientLinkLog	PartnerId	int	4	0	NO
Extract	Id	int	4	0	YES
Extract	ProgrammeExtractDefinitionId	int	4	0	NO
Extract	Payload	nvarchar	-1	1	NO
Extract	PayloadDataType	varchar	100	1	NO
Extract	DateCreated	datetime2	6	0	NO
ExtractDefinition	Id	int	4	0	YES
ExtractDefinition	ProgrammeExtractDefinitionId	int	4	0	NO
ExtractDefinition	Key	varchar	50	0	NO
ExtractorType	Id	int	4	0	YES
ExtractorType	Description	nvarchar	510	0	NO
ExtractState	Id	int	4	0	YES
ExtractState	Description	nvarchar	40	1	NO
ExtractToken	Id	int	4	0	YES
ExtractToken	ExtractId	int	4	0	NO
ExtractToken	Key	varchar	50	0	NO
ExtractToken	Value	varchar	100	0	NO
EyeTarget	Id	int	4	0	YES
EyeTarget	EyeTargetName	nvarchar	30	0	NO
Faden	SubSectionId	int	4	0	YES
Faden	SubSectionId	int	4	0	YES
Faden	Location	float	8	0	NO
Faden	LocationFromId	int	4	1	NO
Faden	SutureId	int	4	1	NO
Faden	LocationFromId	int	4	0	NO
Faden	SutureId	int	4	1	NO
FadenLog	SubSectionId	int	4	0	YES
FadenLog	SubSectionId	int	4	0	YES
FadenLog	ObjectId	int	4	0	NO
FadenLog	ObjectId	int	4	0	NO
FadenLog	DateAdded	datetime	8	0	NO
FadenLog	DateAdded	datetime	8	0	NO
FadenLog	AddedBy	uniqueidentifier	16	0	NO
FadenLog	AddedBy	uniqueidentifier	16	0	NO
FadenLog	TransactionId	uniqueidentifier	16	0	NO
FadenLog	TransactionId	uniqueidentifier	16	0	NO
FadenLog	Action	char	1	0	NO
FadenLog	Action	char	1	0	NO
FadenLog	LocationFromId	int	4	1	NO
FadenLog	Location	float	8	0	NO
FadenLog	LocationFromId	int	4	0	NO
FadenLog	SutureId	int	4	1	NO
FadenLog	SutureId	int	4	1	NO
FDT	Id	int	4	0	YES
FDT	ResultsText	nvarchar	1000	1	NO
FDTLog	Id	int	4	0	YES
FDTLog	ObjectId	int	4	0	NO
FDTLog	DateAdded	datetime	8	0	NO
FDTLog	AddedBy	uniqueidentifier	16	0	NO
FDTLog	TransactionId	uniqueidentifier	16	0	NO
FDTLog	Action	char	1	0	NO
FDTLog	PreparationId	int	4	0	NO
FDTLog	ResultsText	nvarchar	1000	1	NO
FDTLog	BodyPartId	int	4	0	NO
Feature	ftr_id	int	4	0	YES
Feature	ftr_set_FeatureSetId	int	4	0	NO
Feature	ftr_grd_GradingTypeId	int	4	0	NO
Feature	ftr_Name	nvarchar	200	0	NO
Feature	ftr_Description	nvarchar	500	1	NO
FeatureLookup	flk_id	int	4	0	YES
FeatureLookup	flk_Name	nvarchar	500	0	NO
FeatureLookup	flk_Description	nvarchar	500	1	NO
FeatureLookup	flk_OutcomeLookupId	int	4	1	NO
FeatureLookupSet	fls_set_FeatureSetId	int	4	0	YES
FeatureLookupSet	fls_flk_FeatureLookupId	int	4	0	YES
FeatureResponse	fsp_Id	int	4	0	YES
FeatureResponse	fsp_flk_FeatureLookupId	int	4	0	YES
FeatureResult	frs_Id	int	4	0	YES
FeatureResult	frs_res_EncounterGradingResultId	uniqueidentifier	16	0	NO
FeatureResult	frs_ftr_FeatureId	int	4	0	NO
FeatureResult	frs_bod_BodyPartId	int	4	0	NO
FeatureResultLog	frs_Id	int	4	0	NO
FeatureResultLog	frs_ObjectId	int	4	0	NO
FeatureResultLog	frs_DateAdded	datetime	8	0	NO
FeatureResultLog	frs_AddedBy	uniqueidentifier	16	0	NO
FeatureResultLog	frs_Transactionid	uniqueidentifier	16	0	NO
FeatureResultLog	frs_Action	char	1	0	NO
FeatureResultLog	frs_res_EncounterGradingResultId	uniqueidentifier	16	0	NO
FeatureResultLog	frs_ftr_FeatureId	int	4	0	NO
FeatureResultLog	frs_bod_BodyPartId	int	4	0	NO
FeatureSet	set_id	int	4	0	YES
FeatureSet	set_Name	nvarchar	200	0	NO
FeatureSet	set_Description	nvarchar	500	1	NO
femalepatients	pdm_id	int	4	0	NO
femalepatients	pdm_gender	nvarchar	510	1	NO
femalepatients	pdm_lastupdated	datetime	8	1	NO
FindingEye	Id	int	4	0	YES
FindingEye	FindingEyeName	nvarchar	100	0	NO
FindingsConditions	ExcursionId	int	4	1	NO
FindingsConditions	Id	int	4	0	YES
FindingsConditionsLog	Id	int	4	0	YES
FindingsConditionsLog	TestId	int	4	0	NO
FindingsConditionsLog	PositionOfGazeId	int	4	0	NO
FindingsConditionsLog	ExcursionId	int	4	1	NO
FindingsConditionsLog	ObjectId	int	4	0	NO
FindingsConditionsLog	DateAdded	datetime	8	0	NO
FindingsConditionsLog	AddedBy	uniqueidentifier	16	0	NO
FindingsConditionsLog	Transactionid	uniqueidentifier	16	0	NO
FindingsConditionsLog	Action	char	1	0	NO
FixingEye	Id	int	4	0	YES
FixingEye	FixingEyeName	nvarchar	50	0	NO
Flag	flg_Id	int	4	0	YES
Flag	flg_Description	nvarchar	510	0	NO
Flag	flg_TypeId	int	4	0	NO
Flag	flg_StartDate	datetime	8	0	NO
Flag	flg_EndDate	datetime	8	1	NO
Flag	flg_SeverityId	int	4	1	NO
Flag	flg_DefaultExpirationId	int	4	1	NO
Flag	flg_Icon_blobRepositoryId	uniqueidentifier	16	1	NO
Flag	flg_Active	bit	1	1	NO
FlagAdditionalDisplayOption	fdo_flg_FlagId	int	4	0	YES
FlagAdditionalDisplayOption	fdo_ado_AdditionalDisplayOptionId	int	4	0	YES
FlagAdditionalDisplayOptionLog	fdo_flg_FlagId	int	4	0	YES
FlagAdditionalDisplayOptionLog	fdo_ObjectId	int	4	0	NO
FlagAdditionalDisplayOptionLog	fdo_DateAdded	datetime	8	0	NO
FlagAdditionalDisplayOptionLog	fdo_AddedBy	uniqueidentifier	16	0	NO
FlagAdditionalDisplayOptionLog	fdo_TransactionId	uniqueidentifier	16	0	NO
FlagAdditionalDisplayOptionLog	fdo_Action	char	1	0	NO
FlagAdditionalDisplayOptionLog	fdo_ado_AdditionalDisplayOptionId	int	4	0	NO
FlagItem	pfi_Id	int	4	0	YES
FlagItem	pfi_pat_id	uniqueidentifier	16	1	NO
FlagItem	pfi_flg_id	int	4	0	NO
FlagItem	pfi_FlagAddedDate	datetime	8	0	NO
FlagItem	pfi_Comments	nvarchar	500	1	NO
FlagItem	pfi_ExpirationId	int	4	1	NO
FlagItem	pfi_FlagRemovedDate	datetime	8	1	NO
FlagItem	pfi_ExpirationDate	datetime	8	1	NO
FlagItemLog	pfi_Id	int	4	0	NO
FlagItemLog	pfi_pat_id	uniqueidentifier	16	1	NO
FlagItemLog	pfi_flg_id	int	4	0	NO
FlagItemLog	pfi_FlagAddedDate	datetime	8	0	NO
FlagItemLog	pfi_ObjectId	int	4	0	NO
FlagItemLog	pfi_DateAdded	datetime	8	0	NO
FlagItemLog	pfi_AddedBy	uniqueidentifier	16	0	NO
FlagItemLog	pfi_TransactionId	uniqueidentifier	16	0	NO
FlagItemLog	pfi_Action	char	1	0	NO
FlagItemLog	pfi_Comments	nvarchar	500	1	NO
FlagItemLog	pfi_ExpirationId	int	4	1	NO
FlagItemLog	pfi_FlagRemovedDate	datetime	8	1	NO
FlagItemLog	pfi_ExpirationDate	datetime	8	1	NO
FlagLog	flg_Id	int	4	0	YES
FlagLog	flg_ObjectId	int	4	0	NO
FlagLog	flg_DateAdded	datetime	8	0	NO
FlagLog	flg_AddedBy	uniqueidentifier	16	0	NO
FlagLog	flg_TransactionId	uniqueidentifier	16	0	NO
FlagLog	flg_Action	char	1	0	NO
FlagLog	flg_Description	nvarchar	510	0	NO
FlagLog	flg_TypeId	int	4	0	NO
FlagLog	flg_StartDate	datetime	8	0	NO
FlagLog	flg_EndDate	datetime	8	1	NO
FlagLog	flg_SeverityId	int	4	1	NO
FlagLog	flg_DefaultExpirationId	int	4	1	NO
FlagLog	flg_Icon_blobRepositoryId	uniqueidentifier	16	1	NO
FlagLog	flg_Active	bit	1	1	NO
FlagLog	flg_StaticId	int	4	1	NO
FollowUpPathways	PathwayId	int	4	0	YES
FollowUpPathways	IsEnabled	bit	1	0	NO
FollowUpPathways	ShouldAutoCreateSharedCareFollowUps	bit	1	0	NO
FollowUpPathways	FollowUpIntervalInWeeks	int	4	1	NO
FollowUpPathways	MaximumTimeInCommunityInMonths	int	4	1	NO
FormConfiguration	bfc_id	int	4	0	YES
FormConfiguration	bfc_Available	bit	1	0	NO
FormConfigurationCharge	bsc_Id	int	4	0	YES
FormConfigurationChargeLog	bsc_Id	int	4	0	YES
FormConfigurationChargeLog	bsc_bic_Id	int	4	0	NO
FormConfigurationChargeLog	bsc_ObjectId	int	4	0	NO
FormConfigurationChargeLog	bsc_DateAdded	datetime	8	0	NO
FormConfigurationChargeLog	bsc_AddedBy	uniqueidentifier	16	0	NO
FormConfigurationChargeLog	bsc_TransactionId	uniqueidentifier	16	0	NO
FormConfigurationChargeLog	bsc_Action	char	1	0	NO
FormConfigurationChargeLog	bsc_bfc_Id	int	4	0	NO
FormConfigurationLog	bfc_ObjectId	int	4	0	NO
FormConfigurationLog	bfc_id	int	4	0	YES
FormConfigurationLog	bfc_cpw_id	int	4	0	NO
FormConfigurationLog	bfc_Available	bit	1	0	NO
FormConfigurationLog	bfc_DateAdded	datetime	8	0	NO
FormConfigurationLog	bfc_AddedBy	uniqueidentifier	16	0	NO
FormConfigurationLog	bfc_Transactionid	uniqueidentifier	16	0	NO
FormConfigurationLog	bfc_Action	char	1	0	NO
FormConfigurationLog	bfc_bft_FormTypeId	int	4	0	NO
FormType	bft_Id	int	4	0	YES
ForReviewDefault	Id	int	4	0	YES
ForReviewDefault	Name	nvarchar	200	0	NO
ForReviewDefault	DisplayOrder	int	4	0	NO
FresnelPrismBaseHorizontalDirection	Id	int	4	0	YES
FresnelPrismBaseHorizontalDirection	DirectionName	nvarchar	4	0	NO
FresnelPrismBaseVerticalDirection	Id	int	4	0	YES
FresnelPrismBaseVerticalDirection	DirectionName	nvarchar	4	0	NO
FusionRange	Id	int	4	0	YES
FusionRange	ActivityId	uniqueidentifier	16	0	NO
FusionRange	Comments	nvarchar	5000	1	NO
FusionRange	Correction	int	4	1	NO
FusionRange	Distance	int	4	1	NO
FusionRange	AngleCorrected	bit	1	1	NO
FusionRange	EyeId	int	4	1	NO
FusionRange	FromPrismDirectionId	int	4	1	NO
FusionRange	FromPrismDirectionValue	int	4	1	NO
